"run_id","pre_shock_total","min_total_after_shock","final_total","recovery_ratio","max_drawdown","average_pressure","volatility","growth_a","growth_b","coupling_ab","coupling_ba","balancing_b","target_b","shock_size","noise_sd"
7001,144.801241591515,145.535280497805,229.451131612618,1.58459367537677,-0.734038906289584,36.420003374507,49.965759158998,0.0628896987903863,0.0303787418734282,0.0285542688518763,0.0428888058848679,0.0324692148633767,49.0651979779359,-8.82970722857863,0.492985660373233
7002,261.610006132744,267.471756038918,1841.22087989811,7.03803691271599,-5.86174990617474,136.812674873804,498.89601113574,0.0325310724880546,0.0416006386443041,0.027662253449671,0.0360586982523091,0.0226009181095287,55.0406152154319,-12.4502662774175,0.595414955005981
7003,218.545617638996,221.847413469816,627.690738826904,2.87212686123843,-3.30179583082011,75.9405437068912,169.563595143839,0.0324012767523527,0.0433350151544437,0.01832689428702,0.0541926807840355,0.0352492294949479,48.6127882255241,-8.42794117424637,0.325788077374455
7004,442.593352419748,456.462114876818,9583.89505217162,21.6539516460754,-13.8687624570698,437.487532167912,2396.37577514745,0.0378297303337604,0.0479145745979622,0.0229130069678649,0.0414652902050875,0.0167703238583636,48.5901079787873,-16.9127762904391,0.352441256563179
7005,235.642432634397,239.165499519011,703.304596923669,2.98462627915091,-3.52306688461411,79.6945167981049,190.237643743881,0.050050824796781,0.0352424186025746,0.0197422126494348,0.0466293047810905,0.0264296607964206,62.7218514860142,-7.97438682150096,0.226726743753534
7006,978.005409657357,1004.01348870179,27650.1134525415,28.2719432627972,-26.0080790444352,996.030209895033,6877.41635408625,0.0619012266024947,0.0226075953803957,0.0149347977014258,0.0424294492951594,0.0163192395330407,54.6701180199161,-9.50209542643279,0.586314209131524
7007,216.987813650161,220.827331872736,700.174845994668,3.22679340473712,-3.83951822257487,76.7252382920108,200.089953646897,0.0317764704022557,0.043936564011965,0.0277350428001955,0.0271999332495034,0.0355467894207686,57.2394785138313,-14.4056960558519,0.575956798670813
7008,165.08262890315,167.912167739717,556.017246937295,3.36811480790929,-2.82953883656685,56.2448409665431,147.73628922809,0.0502348392177373,0.027630177536048,0.0288654334656894,0.028472545593977,0.0170702688256279,58.1455077233259,-9.27521755546331,0.561924362252466
7009,262.209007727428,267.22639965907,1474.10619059835,5.6218747150392,-5.01739193164201,122.026389292661,395.739599268763,0.0522495758533478,0.0345127755170688,0.0229032691614702,0.0471158945304342,0.0172046942962334,54.4238783526234,-8.99857632815838,0.360073461569846
7010,149.973957281869,150.441363724173,197.138258544591,1.31448327508008,-0.467406442304366,30.6124506223327,40.5155621009145,0.0611274944618344,0.0217605614289641,0.0294601101661101,0.041396282450296,0.0264366656925995,63.0910154082812,-8.12360617797822,0.403538621671032
