"scenario","time","state","absolute_state","stability","noise_sd","window","rolling_variance","rolling_autocorrelation"
"baseline_destabilization",1,0,0,0.55,1,25,NA,NA
"baseline_destabilization",2,1.37095844714667,1.37095844714667,0.551363636363636,1,25,NA,NA
"baseline_destabilization",3,0.193067952117706,0.193067952117706,0.552727272727273,1,25,NA,NA
"baseline_destabilization",4,0.470105608442559,0.470105608442559,0.554090909090909,1,25,NA,NA
"baseline_destabilization",5,0.893984902014135,0.893984902014135,0.555454545454546,1,25,NA,NA
"baseline_destabilization",6,0.902055370853415,0.902055370853415,0.556818181818182,1,25,NA,NA
"baseline_destabilization",7,0.39738639091215,0.39738639091215,0.558181818181818,1,25,NA,NA
"baseline_destabilization",8,1.73387774617206,1.73387774617206,0.559545454545455,1,25,NA,NA
"baseline_destabilization",9,0.877888751939774,0.877888751939774,0.560909090909091,1,25,NA,NA
"baseline_destabilization",10,2.51203661667227,2.51203661667227,0.562272727272727,1,25,NA,NA
"baseline_destabilization",11,1.35316108489013,1.35316108489013,0.563636363636364,1,25,NA,NA
"baseline_destabilization",12,2.06940566718641,2.06940566718641,0.565,1,25,NA,NA
"baseline_destabilization",13,3.45868151148032,3.45868151148032,0.566363636363636,1,25,NA,NA
"baseline_destabilization",14,0.574727120632623,0.574727120632623,0.567727272727273,1,25,NA,NA
"baseline_destabilization",15,0.0482832127426489,0.0482832127426489,0.569090909090909,1,25,NA,NA
"baseline_destabilization",16,-0.105777958215465,0.105777958215465,0.570454545454546,1,25,NA,NA
"baseline_destabilization",17,0.575464638326868,0.575464638326868,0.571818181818182,1,25,NA,NA
"baseline_destabilization",18,0.045592946279464,0.045592946279464,0.573181818181818,1,25,NA,NA
"baseline_destabilization",19,-2.63026020086058,2.63026020086058,0.574545454545455,1,25,NA,NA
"baseline_destabilization",20,-3.9552576897075,3.9552576897075,0.575909090909091,1,25,NA,NA
"baseline_destabilization",21,-0.96314904787368,0.96314904787368,0.577272727272727,1,25,NA,NA
"baseline_destabilization",22,-0.863951656779927,0.863951656779927,0.578636363636364,1,25,NA,NA
"baseline_destabilization",23,-2.28240039491236,2.28240039491236,0.58,1,25,NA,NA
"baseline_destabilization",24,-1.49882194898367,1.49882194898367,0.581363636363636,1,25,NA,NA
"baseline_destabilization",25,0.34127027253757,0.34127027253757,0.582727272727273,1,25,2.63915074630861,0.636673782521557
"baseline_destabilization",26,2.09452632499714,2.09452632499714,0.584090909090909,1,25,2.7761047470897,0.633591935498413
"baseline_destabilization",27,0.795780825937578,0.795780825937578,0.585454545454545,1,25,2.73822168143921,0.637934976009778
"baseline_destabilization",28,0.209709274633531,0.209709274633531,0.586818181818182,1,25,2.73811011338823,0.636460293255677
"baseline_destabilization",29,-1.63981590275124,1.63981590275124,0.588181818181818,1,25,2.88313723735586,0.622531597514097
"baseline_destabilization",30,-0.506648656927073,0.506648656927073,0.589545454545455,1,25,2.88034707266366,0.61950984236051
"baseline_destabilization",31,-0.939378173235208,0.939378173235208,0.590909090909091,1,25,2.89931127585541,0.622104011116948
"baseline_destabilization",32,-0.10091794936127,0.10091794936127,0.592272727272727,1,25,2.89556954687655,0.625146896347086
"baseline_destabilization",33,0.644928772744356,0.644928772744356,0.593636363636364,1,25,2.79003031999511,0.615955642657194
"baseline_destabilization",34,1.41883614175281,1.41883614175281,0.595,1,25,2.84110208274078,0.618525298221235
"baseline_destabilization",35,0.237215905492649,0.237215905492649,0.596363636363636,1,25,2.57686617280086,0.59765341918273
"baseline_destabilization",36,0.646745539535622,0.646745539535622,0.597727272727273,1,25,2.51335744565044,0.579247220053121
"baseline_destabilization",37,-1.32954930584246,1.32954930584246,0.599090909090909,1,25,2.36297755523122,0.497966896167799
"baseline_destabilization",38,-1.58279293247854,1.58279293247854,0.600454545454545,1,25,1.83037080513379,0.506802462619473
"baseline_destabilization",39,-1.80346115899542,1.80346115899542,0.601818181818182,1,25,1.85735880676586,0.518450839118298
"baseline_destabilization",40,-3.50202263084978,3.50202263084978,0.603181818181818,1,25,2.19171194459602,0.54100891477628
"baseline_destabilization",41,-2.08100925630329,2.08100925630329,0.604545454545455,1,25,2.255268893382,0.558046456781893
"baseline_destabilization",42,-1.05490382645988,1.05490382645988,0.605909090909091,1,25,2.18194817666428,0.545427899137256
"baseline_destabilization",43,-1.00167162225339,1.00167162225339,0.607272727272727,1,25,2.15097573351773,0.599901687908921
"baseline_destabilization",44,0.148509461973476,0.148509461973476,0.608636363636364,1,25,2.0484922095849,0.55415239461263
"baseline_destabilization",45,-0.636114055272755,0.636114055272755,0.61,1,25,1.60059049358936,0.591215156101357
"baseline_destabilization",46,-1.75717804639287,1.75717804639287,0.611363636363636,1,25,1.64917974348574,0.5814935405718
"baseline_destabilization",47,-0.64385288617382,0.64385288617382,0.612727272727273,1,25,1.64704149040459,0.58426122242699
"baseline_destabilization",48,-1.20677738037796,1.20677738037796,0.614090909090909,1,25,1.54546855379707,0.567636794882378
"baseline_destabilization",49,0.701384637615909,0.701384637615909,0.615454545454545,1,25,1.57245279332968,0.565989374813203
"baseline_destabilization",50,0.00118059431610396,0.00118059431610396,0.616818181818182,1,25,1.55318346259325,0.570911540249746
"baseline_destabilization",51,0.656377705343071,0.656377705343071,0.618181818181818,1,25,1.32311491332589,0.534082745428113
"baseline_destabilization",52,0.728581089014222,0.728581089014222,0.619545454545455,1,25,1.31563030771152,0.545677662838632
"baseline_destabilization",53,-0.331456319246999,0.331456319246999,0.620909090909091,1,25,1.29192478445806,0.584968222174497
"baseline_destabilization",54,1.36947129204237,1.36947129204237,0.622272727272727,1,25,1.39273429073901,0.577902928970073
"baseline_destabilization",55,1.49695140239101,1.49695140239101,0.623636363636364,1,25,1.54835716218773,0.623612698600421
"baseline_destabilization",56,1.02535527309399,1.02535527309399,0.625,1,25,1.61393505296347,0.653113122301175
"baseline_destabilization",57,0.918796004711242,0.918796004711242,0.626363636363636,1,25,1.67399548517663,0.670133758566073
