"x","y","scenario","population","hazard","vulnerability","risk_score","accessibility","nearest_service","nearest_distance","service_gap_score","priority_zone"
1,1,"baseline_spatial_system",199,0.404947213594366,0.277242581957417,22.3414535996194,25.70455148465,"clinic_a",6.40312423743285,7.45191321091414,"standard_monitoring"
2,1,"baseline_spatial_system",155,0.362746082870598,0.26185319201393,14.7228640519835,30.2868778607696,"clinic_a",5.8309518948453,4.95415364517255,"standard_monitoring"
3,1,"baseline_spatial_system",183,0.274484026230909,0.263150704406553,13.2182116677349,34.8951970003308,"clinic_a",5.3851648071345,5.09817511235037,"standard_monitoring"
4,1,"baseline_spatial_system",194,0.208802352902321,0.238261763132137,9.65142564923726,38.5802729107812,"clinic_a",5.09901951359278,4.90143159036067,"standard_monitoring"
5,1,"baseline_spatial_system",194,0.254703797152409,0.263562294966489,13.0232815589486,40.2468500121367,"clinic_a",5,4.70338946956959,"standard_monitoring"
6,1,"baseline_spatial_system",186,0.154557039995933,0.258904537811131,7.44288653504223,39.3862129131356,"clinic_a",5.09901951359278,4.60553210077055,"standard_monitoring"
7,1,"baseline_spatial_system",231,0.205962467417897,0.412434410987158,19.6225280639762,36.5155650283888,"clinic_a",5.3851648071345,6.15744424548044,"standard_monitoring"
8,1,"baseline_spatial_system",196,0.146755699193974,0.282710454562855,8.13191660404835,32.738044656729,"clinic_a",5.8309518948453,5.80946530820683,"standard_monitoring"
9,1,"baseline_spatial_system",253,0.14258089187618,0.278410637985012,10.043097379145,29.0093199816475,"clinic_a",6.40312423743285,8.43071419661374,"standard_monitoring"
10,1,"baseline_spatial_system",204,0.192905510091654,0.442388516794829,17.4091932281633,25.8345756797999,"clinic_a",7.07106781186548,7.60213250375946,"standard_monitoring"
11,1,"baseline_spatial_system",241,0.15215734830994,0.413226118313694,15.1529690900201,23.356809951549,"clinic_a",7.81024967590665,9.89456338820239,"high_service_gap"
12,1,"baseline_spatial_system",267,0.146915619606856,0.368349584783596,14.4490540972695,21.5296865723074,"clinic_a",8.60232526704263,11.8510303790993,"high_service_gap"
13,1,"baseline_spatial_system",175,0.138396100469579,0.323940392533971,7.84561524447513,20.2335566319357,"clinic_a",9.4339811320566,8.24167156889754,"standard_monitoring"
14,1,"baseline_spatial_system",203,0.0724298494661263,0.289650989310053,4.25881364334867,19.3293356399053,"clinic_c",9.8488578017961,9.98556979902103,"high_service_gap"
15,1,"baseline_spatial_system",205,0.0878270806385095,0.435862311211029,7.84750544257373,18.6783428743228,"clinic_c",9.48683298050514,10.4175438607432,"high_service_gap"
16,1,"baseline_spatial_system",221,0.101906945509878,0.406008030418245,9.1438834493615,18.1504478365277,"clinic_c",9.21954445729289,11.5402000980083,"high_service_gap"
17,1,"baseline_spatial_system",195,0.134258657522579,0.421415074915654,11.0328313325008,17.6322023803582,"clinic_c",9.05538513813742,10.4657514994344,"high_service_gap"
18,1,"baseline_spatial_system",132,0.096084889693162,0.259047168862251,3.2855484612001,17.0377915667711,"clinic_c",9,7.31796902693829,"standard_monitoring"
19,1,"baseline_spatial_system",133,0.131457153929009,0.302070753261183,5.28134508068461,16.3190468729699,"clinic_c",9.05538513813742,7.67940643474874,"standard_monitoring"
20,1,"baseline_spatial_system",222,0.0604816860501792,0.326613282385469,4.38541508512253,15.4683065467296,"clinic_c",9.21954445729289,13.4804388884834,"high_service_gap"
21,1,"baseline_spatial_system",176,0.0462430253911236,0.306950637870416,2.49820140079193,14.5110642276754,"clinic_c",9.48683298050514,11.3467391673857,"high_service_gap"
22,1,"baseline_spatial_system",134,0.0992619446225579,0.408417034042027,5.43239604814253,13.4913964176764,"clinic_c",9.8488578017961,9.24686594292246,"standard_monitoring"
23,1,"baseline_spatial_system",169,0.0378950255834484,0.264327814231047,1.69282386877672,12.456719731946,"clinic_c",10.295630140987,12.5587812904209,"high_service_gap"
24,1,"baseline_spatial_system",199,0.06325571416597,0.296995579044577,3.7385468238635,11.4471356968375,"clinic_c",10.816653826392,15.9876139255524,"high_service_gap"
25,1,"baseline_spatial_system",212,0.0921972170361232,0.223839347894701,4.37512136708327,10.4908384157427,"clinic_c",11.4017542509914,18.4494805626677,"high_service_gap"
1,2,"baseline_spatial_system",158,0.522722706635407,0.404561532673668,33.4128128988402,31.826230441416,"clinic_a",5.65685424949238,4.81322399420726,"standard_monitoring"
2,2,"baseline_spatial_system",168,0.402013457525785,0.398114281360229,26.8879461883231,39.501732346832,"clinic_a",5,4.14797072286566,"standard_monitoring"
3,2,"baseline_spatial_system",136,0.415178629797681,0.429008085145309,24.2236384989348,48.1078804956453,"clinic_a",4.47213595499958,2.7694129460965,"standard_monitoring"
4,2,"baseline_spatial_system",197,0.320956846997145,0.365956884180734,23.138904433659,55.6511399305206,"clinic_a",4.12310562561766,3.47742340651237,"standard_monitoring"
5,2,"baseline_spatial_system",176,0.284812025593334,0.273570195783417,13.7132303621351,59.0341874023088,"clinic_a",4,2.93166290101615,"standard_monitoring"
6,2,"baseline_spatial_system",209,0.30341900538495,0.440765560904307,27.9509594523826,56.5829204692765,"clinic_a",4.12310562561766,3.62954845458928,"standard_monitoring"
7,2,"baseline_spatial_system",221,0.223408479310339,0.286755824279995,14.1580738625066,49.985690772926,"clinic_a",4.47213595499958,4.33454949123399,"standard_monitoring"
8,2,"baseline_spatial_system",235,0.188617576712101,0.378745119383565,16.7879268532709,42.3537918422146,"clinic_a",5,5.42051779127599,"standard_monitoring"
9,2,"baseline_spatial_system",199,0.164372739095996,0.308623035104759,10.0951135120295,35.6937989132092,"clinic_a",5.65685424949238,5.42325967585665,"standard_monitoring"
10,2,"baseline_spatial_system",231,0.117789217153601,0.474429279067657,12.9088929298853,30.6121291393333,"clinic_a",6.40312423743285,7.3073217872117,"standard_monitoring"
11,2,"baseline_spatial_system",178,0.177356834344612,0.420229516290271,13.266442653919,27.0095565130689,"clinic_a",7.21110255092798,6.35497387889549,"standard_monitoring"
12,2,"baseline_spatial_system",204,0.174480867338538,0.332830861640603,11.8468139528814,24.5855145822538,"clinic_a",8.06225774829855,7.97326156345885,"standard_monitoring"
13,2,"baseline_spatial_system",203,0.148783404882473,0.442191345155595,13.3555189901875,23.0348265293288,"clinic_a",8.94427190999916,8.44607718521648,"standard_monitoring"
14,2,"baseline_spatial_system",163,0.0694133985296989,0.356751150555418,4.03641949567738,22.0910684565949,"clinic_c",8.94427190999916,7.059006399223,"standard_monitoring"
15,2,"baseline_spatial_system",222,0.117387949971112,0.457267906861523,11.9164587626403,21.5202175319045,"clinic_c",8.54400374531753,9.85780886376839,"high_service_gap"
16,2,"baseline_spatial_system",223,0.0571088472052291,0.304078798801742,3.87252649398338,21.1101913504592,"clinic_c",8.24621125123532,10.0858466788153,"high_service_gap"
17,2,"baseline_spatial_system",205,0.072522967499545,0.453197097724117,6.73777566977253,20.6742150539084,"clinic_c",8.06225774829855,9.45824333154033,"high_service_gap"
18,2,"baseline_spatial_system",228,0.034657164117888,0.44799884103053,3.54001221367386,20.0701385295379,"clinic_c",8,10.8210014699415,"high_service_gap"
19,2,"baseline_spatial_system",185,0.114479986341132,0.433630834850506,9.18377962939422,19.2236848934728,"clinic_c",8.06225774829855,9.14768999687634,"standard_monitoring"
20,2,"baseline_spatial_system",163,0.121211176085651,0.362072261722548,7.15361436143519,18.1367304847318,"clinic_c",8.24621125123532,8.51765144155891,"standard_monitoring"
21,2,"baseline_spatial_system",202,0.0381161606263635,0.414550908666592,3.19181998255323,16.8708520811642,"clinic_c",8.54400374531753,11.3033222524911,"high_service_gap"
22,2,"baseline_spatial_system",165,0.0908321070463309,0.429783993750418,6.4413006449777,15.5147246237622,"clinic_c",8.94427190999916,9.99108394230137,"high_service_gap"
23,2,"baseline_spatial_system",216,0.0594043958362615,0.349245953843622,4.48129689544928,14.1531963126461,"clinic_c",9.4339811320566,14.2544183777081,"high_service_gap"
24,2,"baseline_spatial_system",163,0.0953962140104966,0.308801846092735,4.80173990046194,12.8496828605577,"clinic_c",10,11.7692225620707,"high_service_gap"
