"run_id","growth_rate","carrying_capacity","extraction_pressure","shock_intensity","shock_time"
1,0.113610453262227,140.28065599734,0.0178762790653855,16.6089525213465,39
2,0.08393219618476,125.244123598095,0.0110599968757015,13.1398458080366,44
3,0.0989334188739303,140.100418536458,0.0164942970953416,9.24585645087063,34
4,0.118366982128937,78.8115521240979,0.0263748686702456,11.2066549248993,44
5,0.0554032625793479,144.166879669065,0.0476000704651233,1.64875116199255,33
6,0.0742652600328438,137.930359818274,0.0251136332645547,16.7200851999223,49
7,0.105829135595122,99.1081212111749,0.0358326378231868,0.0789667759090662,55
8,0.0455500610161107,85.5744229617994,0.0457970633509103,12.2355728689581,40
9,0.0776828688732348,72.8073274646886,0.0488092961197253,8.63502497784793,33
10,0.111581617912743,117.998407710111,0.0486934974661563,12.3767641466111,34
11,0.0748864058568142,128.85195817682,0.00675214210059494,14.9759077234194,32
12,0.057844824779313,89.5815972867422,0.0281485820596572,13.5121454903856,55
13,0.101965820066398,112.486631806241,0.0432360373355914,3.7894787080586,49
14,0.107111886392813,121.99036152917,0.0158245132840239,0.859775920398533,52
15,0.061228906129254,105.954892315203,0.0138834654027596,14.3871167534962,34
16,0.0731617473461665,108.580578123219,0.00507067493977956,11.6320800501853,42
17,0.071927122939378,118.422390880296,0.039912051318679,11.2729368312284,49
18,0.0517485387262423,76.4209048694465,0.0187348266260233,13.3485302934423,45
19,0.0606427467707545,139.977559550898,0.0466540136875119,14.6818860201165,34
20,0.0836297497374471,125.798098474042,0.0328621658019256,12.5249068904668,53
21,0.0612425483227707,99.1708771488629,0.0474105061392766,19.252160275355,37
22,0.099993442929117,110.182096749777,0.00510228347382508,12.178749050945,54
23,0.101364192202454,103.954867941793,0.0291105497220997,10.7475339062512,42
24,0.0909099817613605,132.170659791445,0.0210524899710435,8.21270251646638,45
25,0.0892258727678563,123.974296926754,0.0227737870346755,18.3840785827488,41
26,0.0625142644147854,124.337319999468,0.045663553631166,12.0694816950709,40
27,0.115303938724101,133.786206301302,0.0310919404576998,16.4280784782022,52
28,0.0917710092896596,81.1334955028724,0.00861190099618398,9.28139102645218,34
29,0.100014596966794,131.292283330113,0.0126573116565123,18.894406510517,40
30,0.0561804039333947,123.953394346172,0.0195838678616565,15.5761899705976,54
31,0.103186878205743,84.0901783015579,0.00630886185099371,2.71427594125271,46
32,0.0862870563275646,115.132467657095,0.0138647519657388,10.7047322113067,53
33,0.0788914870808367,93.7790013838094,0.0102278601680882,3.72204313520342,45
34,0.0758904053410515,101.053726130631,0.0266139558050782,8.54988931212574,47
35,0.106850955476984,114.422818190651,0.0407478639937472,15.3806485142559,35
36,0.109697233279003,93.7731428351253,0.0166667259193491,14.8453290387988,49
37,0.113842802551808,129.489340690197,0.0109998328215443,5.7549950433895,52
38,0.1038082036993,79.6654121298343,0.0108090177585837,1.44506222568452,55
39,0.0848905827314593,78.4231181244832,0.0384434473875444,14.6263095457107,53
40,0.083783329166472,133.89482387458,0.0249258320720401,3.15760200843215,43
41,0.0639343829581048,89.4767485139892,0.029390717339702,12.9975167522207,39
42,0.107906627508346,113.097800074611,0.0209007669833954,10.9485215647146,39
43,0.0817492927936837,82.8724084876012,0.0294363947305828,19.2293539177626,43
44,0.106538591107819,93.0290800333023,0.0133454111521132,0.966935534961522,34
45,0.0713330191606656,81.9266786321532,0.0186844098556321,0.350966495461762,42
46,0.051493545131525,135.244995226385,0.0299563638516702,8.42756843660027,46
47,0.0871078467392363,75.3041420702357,0.0145126372482628,10.992408269085,33
48,0.0569602390914224,81.2184246303514,0.0274672796169762,18.811297561042,46
49,0.0591325747186784,90.2287133724894,0.0288834835146554,0.42900457046926,46
50,0.0878425423102453,116.421366021968,0.0371684162074234,2.46601157356054,30
51,0.115930437196512,107.501881929347,0.0110853724589106,17.3851564107463,45
52,0.111506519867107,80.2221868932247,0.0403407248971053,9.06606828328222,30
53,0.111391577763716,95.2535155101214,0.0193673351814505,8.07565629482269,34
54,0.0725926365167834,104.926792571787,0.00724514688015915,3.74713423196226,45
55,0.0696205552190077,82.8247292886954,0.0269714702526107,0.373748233541846,38
56,0.0472247531684115,135.042149729561,0.0379268419870641,6.30521593615413,44
57,0.0699334492895286,76.7333478364162,0.0390675021125935,12.059369944036,54
58,0.0474388112593442,106.282610619674,0.025005628754152,1.20771179907024,53
59,0.110882178547326,139.795366469771,0.0226480305648875,3.17693549674004,38
60,0.068022421519272,78.0858440836892,0.0490700436534826,9.93806856218725,49
61,0.0608830243628472,139.787555967923,0.0183580883045215,13.064364977181,42
62,0.119309684493346,102.274991599843,0.0227199615014251,2.83817790914327,31
63,0.0873616666928865,140.13546290691,0.0211280065285973,16.8401436181739,45
64,0.101305199197959,139.299133913592,0.00510701480670832,3.20859829895198,52
65,0.0956489683000837,106.027901223861,0.0290222951339092,6.33900314569473,49
66,0.0669164640933741,100.684906849638,0.00909132384462282,15.9719327604398,34
67,0.116582567878067,98.0005933658686,0.0412888850399759,18.2011801796034,38
68,0.0882252377271652,75.5250846373383,0.0124082327482756,14.7978155175224,38
69,0.0964140714949463,141.363620710326,0.027385901940288,9.41001253202558,38
70,0.0939382590400055,90.9680124069564,0.0490958415274508,12.8772821603343,33
71,0.091190326946089,139.38552208594,0.0225510302884504,5.75839370023459,46
72,0.101870258442359,77.8309697215445,0.0369625033671036,19.3295476725325,50
73,0.0531366490863729,74.1551634087227,0.0423375581786968,11.6239551315084,53
74,0.0723760590003803,91.0093470464926,0.031987213473767,16.3713922584429,41
75,0.117276714455802,82.6552332541905,0.00887375326477923,17.2242139140144,54
76,0.0942608156462666,87.2139529604465,0.0374551714141853,9.81500789988786,43
77,0.0863437895884272,75.6699324632064,0.00602150050690398,10.2647905563936,53
78,0.076407871824922,135.944945887895,0.00985941828577779,19.6055739279836,50
79,0.0513208142411895,98.9430381788407,0.0106203122215811,11.6310844337568,43
80,0.0559446518006735,81.4629077725112,0.0166650201601442,15.5577252013609,42
81,0.0495036252122372,78.6124402761925,0.0267240603803657,19.5834716781974,36
82,0.0799863934563473,95.4929234448355,0.036046337231528,10.2831474412233,47
83,0.0859135765512474,103.559299755143,0.00877481781644747,18.6026738351211,51
84,0.0760569299559575,87.0232070027851,0.00948382643051445,9.65847750194371,44
85,0.114099733378971,97.1951355331112,0.043481074552983,6.01812303066254,51
86,0.0557047998695634,130.57892452227,0.034961343430914,1.23881959822029,47
87,0.0747641311073676,122.271756355185,0.0346693842776585,8.14701419323683,48
88,0.0641330508794636,120.442611501785,0.0452477045112755,16.9147231243551,51
89,0.0509287904994562,132.131729273824,0.00828013211954385,2.29525355156511,52
90,0.0690424650139175,84.1562144621275,0.0227223338524345,17.2405203199014,46
